product_title,product_categories,product_price
Pilgrim at Tinker Creek (Harper Perennial Modern Classics),"[[""Books""]]",9.49
The Long Way Home: An American Journey from Ellis Island to the Great War,"[[""Books""]]",10.23
"The Power of Place: How Our Surroundings Shape Our Thoughts, Emotions, and Actions","[[""Books""]]",11.61
"Perfect Cookies, Cakes and Chocolate","[[""Books""]]",25.55
Finding Darwin's God: A Scientist's Search for Common Ground Between God and Evolution (P.S.),"[[""Books""]]",12.29
How Free People Move Mountains: A Male Christian Conservative and a Female Jewish Liberal on a Quest for Common Purpose and Meaning,"[[""Books""]]",0.99
The Dracula Dossier: A Novel of Suspense,"[[""Books""]]",7.99
A Matter of Justice: An Inspector Ian Rutledge Mystery (Inspector Ian Rutledge Mysteries),"[[""Books""]]",9.78
A Matter of Justice (Inspector Ian Rutledge Mysteries),"[[""Books""]]",9.78
Bloody Crimes: The Chase for Jefferson Davis and the Death Pageant for Lincoln's Corpse,"[[""Books""]]",9.78
"The Only Bake Sale Cookbook You'll Ever Need: 201 Mouthwatering, Kid-Pleasing Treats","[[""Books""]]",13.46
Strange Skies: A Novel,"[[""Books""]]",9.78
"&quot;Live from Cape Canaveral&quot;: Covering the Space Race, from Sputnik to Today","[[""Books""]]",10.23
The Red Dragon &amp; The West Wind: The Winning Guide to Official Chinese &amp; American Mah-Jongg,"[[""Books""]]",9.78
Freakonomics [Revised and Expanded]: A Rogue Economist Explores the Hidden Side of Everything,"[[""Books""]]",11.12
"It's Not About the Money: A Financial Game Plan for Staying Safe, Sane, and Calm in Any Economy","[[""Books""]]",9.78
At the Center of the Storm LP: My Years at the CIA,"[[""Books""]]",22.95
My Little Pony: The World's Biggest Tea Party (My Little Pony (HarperCollins)),"[[""Books""]]",12.69
"My Little Pony: Trick or Treat, Friends Are Sweet! Reusable Sticker Book (My Little Pony (HarperCollins))","[[""Books""]]",6.29
My Little Pony: The Thanksgiving Gift (My Little Pony (Harper Paperback)),"[[""Books""]]",6.29
My Little Pony: Holiday Talent Show (My Little Pony (8x8)),"[[""Books""]]",3.99
My Little Pony: Pinkie Pie's Special Day (My Little Pony (8x8)),"[[""Books""]]",3.99
"Ecstatic Nation: Confidence, Crisis, and Compromise, 1848-1877 (American History)","[[""Books""]]",14.99
My Little Pony: The Greenest Day (I Can Read My Little Pony - Level 1),"[[""Books""]]",3.99
My Little Pony: Winter Festival (I Can Read My Little Pony - Level 1),"[[""Books""]]",3.99
My Little Pony: Easter Celebration Reusable Sticker Book (My Little Pony (HarperCollins)),"[[""Books""]]",6.16
I Can Read 50th Anniversary Box Set (I Can Read Book 1),"[[""Books""]]",12.33
My Weird School #17: Miss Suki Is Kooky!,"[[""Books""]]",3.99
My Weird School #18: Mrs. Yonkers Is Bonkers!,"[[""Books""]]",12.64
"Dr. Carbles is Losing His Marbles! (My Weird School, No. 19)","[[""Books""]]",3.99
My Weird School #20: Mr. Louie Is Screwy!,"[[""Books""]]",3.99
Ray &amp; Me (Baseball Card Adventures),"[[""Books""]]",5.12
Roberto &amp; Me (Baseball Card Adventures),"[[""Books""]]",5.12
Ted &amp; Me (Baseball Card Adventures),"[[""Books""]]",5.17
The Little Black Book of Style,"[[""Books""]]",9.78
Claiming the Courtesan (Avon Historical Romance an Avon Romantic Treasure),"[[""Books""]]",4.74
Untouched,"[[""Books""]]",4.74
Tempt the Devil,"[[""Books""]]",4.74
Forgive for Love: The Missing Ingredient for a Healthy and Lasting Relationship,"[[""Books""]]",8.87
To Wed a Highland Bride,"[[""Books""]]",5.12
The Highland Groom,"[[""Books""]]",5.12
The Power of Business en Espanol: 7 Fundamental Keys to Unlocking the Potential of the Spanish-Language Hispanic Market (Spanish Edition),"[[""Books""]]",16.17
Nuts in the Kitchen: More Than 100 Recipes for Every Taste and Occasion,"[[""Books""]]",10.67
The Intruders,"[[""Books""]]",5.99
Never Trust a Scoundrel (Avon Romantic Treasure),"[[""Books""]]",3.99
Never Dare a Duke (Avon Romantic Treasure),"[[""Books""]]",5.98
Never Marry a Stranger,"[[""Books""]]",3.99
Thrill of the Knight,"[[""Books""]]",5.69
One Knight Only,"[[""Books""]]",5.12
After Innocence,"[[""Books""]]",4.74
Some Like It Wicked,"[[""Books""]]",6.83
Some Like It Wild,"[[""Books""]]",6.83
Threshold Resistance: The Extraordinary Career of a Luxury Retailing Pioneer,"[[""Books""]]",3.79
"Fancy Nancy: Bonjour, Butterfly","[[""Books""]]",6.99
Splendiferous Christmas (Fancy Nancy),"[[""Books""]]",11.99
Fancy Nancy and the Fabulous Fashion Boutique,"[[""Books""]]",12.87
Fancy Nancy: Halloween...or Bust!,"[[""Books""]]",4.49
Fancy Nancy: Heart to Heart,"[[""Books""]]",4.06
Fancy Nancy: Tea for Two,"[[""Books""]]",2.71
Fancy Nancy: Our Thanksgiving Banquet,"[[""Books""]]",4.08
Fancy Nancy Loves! Loves!! Loves!!! Reusable Sticker Book,"[[""Books""]]",6.29
Fancy Nancy's Fashion Parade! Reusable Sticker Book,"[[""Books""]]",6.29
Fancy Nancy at the Museum (I Can Read Book 1),"[[""Books""]]",3.41
Fancy Nancy and the Boy from Paris (I Can Read Book 1),"[[""Books""]]",3.41
Fancy Nancy Sees Stars (I Can Read Book 1),"[[""Books""]]",3.41
Fancy Nancy: Poison Ivy Expert (I Can Read Book 1),"[[""Books""]]",3.1
Brotherhood of Warriors: Behind Enemy Lines with a Commando in One of the World's Most Elite Counterterrorism Units,"[[""Books""]]",9.78
"I Love You, Beth Cooper (P.S.)","[[""Books""]]",8.89
"Violent Politics: A History of Insurgency, Terrorism, and Guerrilla War, from the American Revolution to Iraq","[[""Books""]]",10.23
Executive Privilege,"[[""Books""]]",4.74
Fugitive: A Novel,"[[""Books""]]",5.69
Under a Flaming Sky: The Great Hinckley Firestorm of 1894 (P.S.),"[[""Books""]]",16.54
Instant Entertaining,"[[""Books""]]",24.61
The Composer Is Dead,"[[""Books""]]",11.99
My Summer of Southern Discomfort: A Novel,"[[""Books""]]",8
Common Ground: How to Stop the Partisan War That Is Destroying America,"[[""Books""]]",10.23
NRSV Go-Anywhere Bible NuTone (tan/teal),"[[""Books""]]",24.35
Two Minutes to Glory: The Official History of the Kentucky Derby,"[[""Books""]]",7.6
28 Days Later: The Aftermath,"[[""Books""]]",7.18
Twisted,"[[""Books""]]",5.69
Drawn in Blood,"[[""Books""]]",6.83
The Gravedigger's Daughter,"[[""Books""]]",9.78
The Postal Service Guide to U.S. Stamps 34th ed,"[[""Books""]]",19.53
Shape Capers,"[[""Books""]]",6.29
America's Medicis: The Rockefellers and Their Astonishing Cultural Legacy,"[[""Books""]]",14.44
"Gamiani, or Two Nights of Excess (Naughty French Novel)","[[""Books""]]",7.99
The Diary of a Chambermaid (Naughty French Novel),"[[""Books""]]",10.99
Lincoln's Assassins: Their Trial and Execution,"[[""Books""]]",32.94
"Mission: Cook!: My Life, My Recipes, and Making the Impossible Easy","[[""Books""]]",11.89
The Dark Sacrament: True Stories of Modern-Day Demon Possession and Exorcism,"[[""Books""]]",9.78
Were You Raised by Wolves?: Clues to the Mysteries of Adulthood,"[[""Books""]]",7.98
"You Look Fine, Really","[[""Books""]]",8.99
The 5-Minute Face: The Quick &amp; Easy Makeup Guide for Every Woman,"[[""Books""]]",11.99
The Seventeen Traditions,"[[""Books""]]",8.75
"The Soul of a Leader: Character, Conviction, and Ten Lessons in Political Greatness","[[""Books""]]",9.99
The Greatness Guide: 101 Lessons for Making What's Good at Work and in Life Even Better,"[[""Books""]]",8.66
"Star Strike (The Inheritance Trilogy, Book 1)","[[""Books""]]",5.69
A Lifetime of Secrets: A PostSecret Book,"[[""Books""]]",11.6
City of Refuge: A Novel,"[[""Books""]]",9.78
Galactic Corps: Book Two of the Inheritance Trilogy,"[[""Books""]]",5.69
Semper Human: Book Three of the Inheritance Trilogy,"[[""Books""]]",5.69
"How to Work a Room, Revised Edition: Your Essential Guide to Savvy Socializing","[[""Books""]]",9.78
"The Hungry Scientist Handbook: Electric Birthday Cakes, Edible Origami, and Other DIY Projects for Techies, Tinkerers, and Foodies","[[""Books""]]",9.99
Sea Room: An Island Life in the Hebrides,"[[""Books""]]",11.31
Salad as a Meal: Healthy Main-Dish Salads for Every Season,"[[""Books""]]",19.99
The Uncensored Bible: The Bawdy and Naughty Bits of the Good Book,"[[""Books""]]",7.99
Undercover,"[[""Books""]]",6.64
InterWorld (InterWorld Trilogy),"[[""Books""]]",6.64
Warriors Field Guide: Secrets of the Clans,"[[""Books""]]",11.49
Saving Sky,"[[""Books""]]",5.98
More Than Friends,"[[""Books""]]",6.83
Holidays Are Hell,"[[""Books""]]",1.99
Help!: A Story of Friendship,"[[""Books""]]",13.59
The Devil's Temptation,"[[""Books""]]",0.99
Seduced by Sin,"[[""Books""]]",5.12
The End of Days: Armageddon and Prophecies of the Return (The Earth Chronicles),"[[""Books""]]",6.83
Fire and Ice: A Beaumont and Brady Novel (J. P. Beaumont Novel),"[[""Books""]]",8.54
Queen of the Night: A Novel of Suspense,"[[""Books""]]",6.99
A Perfectly Good Family: A Novel,"[[""Books""]]",5.99
Game Control: A Novel,"[[""Books""]]",8.89
The Maytrees: A Novel,"[[""Books""]]",7.59
The Rosetta Key (Ethan Gage Adventures),"[[""Books""]]",5.69
Hip Hop Dog,"[[""Books""]]",6.8
The Bloodstone Papers: A Novel,"[[""Books""]]",9.78
New York Post The Doctor Will See You in a Minute Sudoku: The Official Utterly Addictive Number-Placing Puzzle,"[[""Books""]]",5.39
New York Post Bathroom Sudoku: The Official Utterly Addictive Number-Placing Puzzle,"[[""Books""]]",5.36
"The Explosionist (Sophie Hunter, Book 1)","[[""Books""]]",7.99
Invisible Things,"[[""Books""]]",7.99
The 13th Apostle,"[[""Books""]]",7.19
When Satan Wore A Cross,"[[""Books""]]",6.64
Good Things I Wish You: A Novel,"[[""Books""]]",8.89
A Day and a Night and a Day: A Novel,"[[""Books""]]",11.79
Thanks to You: Wisdom from Mother &amp; Child (Julie Andrews Collection),"[[""Books""]]",6.29
Narnia Chronology,"[[""Books""]]",3.59
The Lost Warrior (Warriors #1),"[[""Books""]]",14.39
If Today Be Sweet: A Novel,"[[""Books""]]",8.89
Bound: A Novel,"[[""Books""]]",8.89
Belong to Me,"[[""Books""]]",1.99
Belong to Me: A Novel,"[[""Books""]]",1.99
"China Ghosts: My Daughter's Journey to America, My Passage to Fatherhood","[[""Books""]]",9.78
Jubilee City: A Memoir at Full Speed,"[[""Books""]]",9.99
Marley: A Dog Like No Other,"[[""Books""]]",5.98
"My Mistress's Sparrow Is Dead: Great Love Stories, from Chekhov to Munro","[[""Books""]]",13.52
Late for Tea at the Deer Palace: The Lost Dreams of My Iraqi Family,"[[""Books""]]",9.93
Bad Monkeys,"[[""Books""]]",8.89
"Coop: A Family, a Farm, and the Pursuit of One Good Egg","[[""Books""]]",9.44
"Yours, Jack","[[""Books""]]",9.99
The Last Polar Bear (Laura Geringer Books),"[[""Books""]]",14.87
A Closer Look,"[[""Books""]]",16.19
"The Smartest Investment Book You'll Ever Read CD: The Simple, Stress-Free Way to Reach Your Investment Goals","[[""Books""]]",10.06
The Wizard,"[[""Books""]]",10.99
Baseball from A to Z,"[[""Books""]]",13.43
Papal Magic: Occult Practices Within the Catholic Church,"[[""Books""]]",0.99
Dangerous Admissions: Secrets of a Closet Sleuth,"[[""Books""]]",8.89
Skulduggery Pleasant: The Faceless Ones,"[[""Books""]]",6.64
Almost True Confessions: Closet Sleuth Spills All,"[[""Books""]]",9.78
The Copa: Jules Podell and the Hottest Club North of Havana,"[[""Books""]]",9.99
Riding Lessons: A Novel,"[[""Books""]]",9.78
Flying Changes: A Novel,"[[""Books""]]",7.59
This Is How It Happened (not a love story),"[[""Books""]]",7.99
Chef's Story: 27 Chefs Talk About What Got Them into the Kitchen,"[[""Books""]]",8.89
Mommy's Best Kisses Board Book,"[[""Books""]]",6.29
Winning: The Answers: Confronting 74 of the Toughest Questions in Business Today,"[[""Books""]]",8
"The Complete TurtleTrader: The Legend, the Lessons, the Results","[[""Books""]]",10.35
Heat Wave: The Life and Career of Ethel Waters,"[[""Books""]]",9.78
"CONNECT: Building Success Through People, Purpose, and Performance (Best Practices)","[[""Books""]]",9.99
"How Math Explains the World: A Guide to the Power of Numbers, from Car Repair to Modern Physics","[[""Books""]]",9.78
Jazz: An Introduction to the History and Legends Behind America's Music,"[[""Books""]]",14.27
Tories: Fighting for the King in America's First Civil War,"[[""Books""]]",10.67
Opera (Collins Discover),"[[""Books""]]",6.78
Where Does the Money Go?: Your Guided Tour to the Federal Budget Crisis,"[[""Books""]]",10.67
"Influence: The Psychology of Persuasion, Revised Edition","[[""Books""]]",10.16
"Fifteen Candles: 15 Tales of Taffeta, Hairspray, Drunk Uncles, and other Quinceanera Stories","[[""Books""]]",9.78
Access Philadelphia 7e (Access Guides),"[[""Books""]]",8.78
Forgotten Ellis Island: The Extraordinary Story of America's Immigrant Hospital,"[[""Books""]]",9.99
The Sourcebook of Contemporary Architecture,"[[""Books""]]",17.47
Invitation and Promotion Design: Ideas with Impact,"[[""Books""]]",18
Modern Interiors DesignSource,"[[""Books""]]",17.23
The Monster Book of Manga: Fairies and Magical Creatures: Draw Like the Experts,"[[""Books""]]",19.24
Comickers Coloring Book,"[[""Books""]]",17.06
The Dictionary of Love,"[[""Books""]]",10.99
The Art of Power,"[[""Books""]]",9.78
What Isabella Desires,"[[""Books""]]",5.69
Three Nights of Sin,"[[""Books""]]",4.99
"Septimus Heap, Book Six: Darke","[[""Books""]]",6.83
"Septimus Heap, Book Seven: Fyre","[[""Books""]]",6.83
Nellie Oleson Meets Laura Ingalls (Little House),"[[""Books""]]",14.55
Farmer Boy Goes West (Little House),"[[""Books""]]",12.32
Rock 'n' Roll Soldier: A Memoir,"[[""Books""]]",9.78
Waggit's Tale,"[[""Books""]]",5.98
Waggit Again,"[[""Books""]]",6.06
Waggit Again,"[[""Books""]]",6.06
Ghost Radio: A Novel,"[[""Books""]]",5.69
A Test of Wills (Inspector Ian Rutledge Mysteries),"[[""Books""]]",9.78
"Before &amp; After, Revised Edition","[[""Books""]]",9.78
AskMen.com Presents The Guy's Guide to Romance: The 11 Rules for Finding a Woman &amp; Making Her Happy,"[[""Books""]]",10.67
A Little Trouble with the Facts: A Novel,"[[""Books""]]",7.59
The Perfect Baby Handbook: A Guide for Excessively Motivated Parents,"[[""Books""]]",8.89
Sanity Savers: Tips for Women to Live a Balanced Life,"[[""Books""]]",7.99
Why Mars and Venus Collide: Improving Relationships by Understanding How Men and Women Cope Differently with Stress,"[[""Books""]]",8.89
The Outsider: A Memoir,"[[""Books""]]",10.67
"My Mother, Your Mother: Embracing &quot;Slow Medicine,&quot; the Compassionate Approach to Caring for Your Aging Loved Ones","[[""Books""]]",9.78
She Was: A Novel,"[[""Books""]]",3.99
Play Me,"[[""Books""]]",6.64
Bad Apple,"[[""Books""]]",6.64
Alek: From Sudanese Refugee to International Supermodel,"[[""Books""]]",3.79
Sword Quest (Swordbird),"[[""Books""]]",6.64
Where the Heart Leads (Casebook of Barnaby Adair),"[[""Books""]]",5.86
Temptation and Surrender (Cynster Novels),"[[""Books""]]",6.83
The Global Citizen's Handbook: Facing Our World's Crises and Challenges,"[[""Books""]]",17.96
Brainless: The Lies and Lunacy of Ann Coulter,"[[""Books""]]",0.99
The Nightmare Factory,"[[""Books""]]",15.11
The Hills Have Eyes: The Beginning,"[[""Books""]]",14.28
The Dangerous Book for Boys,"[[""Books""]]",7.34
Sisters of the Sword,"[[""Books""]]",6.64
Sisters of the Sword 2: Chasing the Secret (Sisters of the Sword (Quality)),"[[""Books""]]",5.98
Sisters of the Sword 3: Journey Through Fire,"[[""Books""]]",7.99
Purplicious (Pinkalicious),"[[""Books""]]",13.68
Goldilicious (Pinkalicious),"[[""Books""]]",13.74
NRSV Go-Anywhere Bible CE (Black),"[[""Books""]]",26.96
NRSV XL with Apocrypha (tan),"[[""Books""]]",24.52
NRSV HarperCollins Catholic Gift Bible (white),"[[""Books""]]",21.61
NRSV XL,"[[""Books""]]",24.99
The Princess Diaries Collection,"[[""Books""]]",6.29
Citizen-in-Chief: The Second Lives of the American Presidents,"[[""Books""]]",10.23
Who Stole the Funny?: A Novel of Hollywood,"[[""Books""]]",7.59
Jane-Emily: And Witches' Children,"[[""Books""]]",8
Taken by the Night (Brotherhood of Blood),"[[""Books""]]",5.99
Let the Night Begin (Brotherhood of Blood),"[[""Books""]]",7.59
"Halfway to the Grave (Night Huntress, Book 1)","[[""Books""]]",4.74
"One Foot in the Grave (Night Huntress, Book 2)","[[""Books""]]",5.99
My Jesus Year: A Rabbi's Son Wanders the Bible Belt in Search of His Own Faith,"[[""Books""]]",8
The Church: The Evolution of Catholicism,"[[""Books""]]",11.04
"An Affair Before Christmas (Desperate Duchesses, Bk 2)","[[""Books""]]",4.74
Duchess By Night (Desperate Duchesses),"[[""Books""]]",6.37
The Rise of the Fourth Reich: The Secret Societies That Threaten to Take Over America,"[[""Books""]]",10.23
When the Duke Returns (Desperate Duchesses),"[[""Books""]]",6.31
From Every End of This Earth: 13 Families and the New Lives They Made in America,"[[""Books""]]",9.78
From Every End of This Earth: 13 Families and the New Lives They Made in America,"[[""Books""]]",9.78
"The Worst Call Ever!: The Most Infamous Calls Ever Blown by Referees, Umpires, and Other Blind Officials","[[""Books""]]",8.89
The Laughter of Dead Kings: A Vicky Bliss Novel of Suspense,"[[""Books""]]",5.99
A River in the Sky: A Novel (Amelia Peabody Mysteries),"[[""Books""]]",8
It's How You Play the Game: The Powerful Sports Moments That Taught Lasting Values to America's Finest,"[[""Books""]]",10.23
Defiant Heart (Westward Hearts Series #1),"[[""Books""]]",8.89
"Distant Heart (Westward Hearts, Book 2)","[[""Books""]]",6.64
Dangerous Heart (Westward Hearts Series #3),"[[""Books""]]",8
The Edge of Desire (Bastion Club),"[[""Books""]]",6.28
Mastered By Love (Bastion Club Novels),"[[""Books""]]",6.28
Deadly Sexy,"[[""Books""]]",4.99
"The Ramona Collection, Vol. 1: Beezus and Ramona / Ramona the Pest / Ramona the Brave / Ramona and Her Father [4 Book Box set]","[[""Books""]]",17.05
"The Ramona Collection, Vol. 2: Ramona Quimby, Age 8 / Ramona and Her Mother / Ramona Forever / Ramona's World","[[""Books""]]",17.71
Soulless: Ann Coulter and the Right-Wing Church of Hate,"[[""Books""]]",0.99
"Bind, Torture, Kill: The Inside Story of the Serial Killer Next Door","[[""Books""]]",5.69
Her Story,"[[""Books""]]",11.04
Hancock Park: A Novel,"[[""Books""]]",3.79
"Almond Eyes, Lotus Feet: Indian Traditions in Beauty and Health","[[""Books""]]",0.99
"Flying Tigers: Claire Chennault and His American Volunteers, 1941-1942","[[""Books""]]",10.23
"The Bilingual Edge: Why, When, and How to Teach Your Child a Second Language","[[""Books""]]",9.92
Sneaker Wars: The Enemy Brothers Who Founded Adidas and Puma and the Family Feud That Forever Changed the Business of Sports,"[[""Books""]]",12.57
The Women Who Raised Me: A Memoir,"[[""Books""]]",9.03
